1912,Marisol,Jakowich,9
1913,Joya,Stills,40
1914,Terresa,Bolte,95
1915,Alonso,Mejias,28
1916,Morris,Eger,72
1917,Makeda,Kilty,33
1918,Terisa,Mawyer,39
1919,Reda,Chadez,62
1920,Pamila,Sirico,93
1921,Joanna,Lunceford,6
1922,Rick,Canzoneri,78
1923,Carlotta,Villaneda,4
1924,Marylin,Santti,65
1925,Justine,Rumrill,56
1926,Marline,Henkin,81
1927,Jule,Borom,99
1928,Tyler,Seanor,82
1929,Vivian,Zaccagnini,40
1930,Roy,Stritmater,27
1931,Joslyn,Racine,3
1932,Jonnie,Kinzel,54
1933,Tamara,Drage,45
1934,Kecia,Mathey,31
1935,Melvin,Wheetley,67
1936,Ming,Jinenez,80
1937,Selina,Cacal,76
1938,Rosia,Fagnan,73
1939,Trina,Laurie,73
1940,Destiny,Show,14
1941,Hillary,Garlitz,7
1942,Raymon,Critelli,5
1943,Malcom,Alpaugh,30
1944,Alberto,Rivera,14
1945,Graham,Wimbish,52
1946,Mikki,Eyer,83
1947,Celinda,Feagley,55
1948,Louisa,Woltjer,73
1949,Kimbra,Olivos,44
1950,Ermelinda,Lilla,95
1951,Roslyn,Omland,42
1952,Evelyne,Bruun,25
1953,Dion,Tippens,77
1954,Manda,Bermudes,42
1955,Kelley,Shirota,37
1956,Magan,Kastler,30
1957,Danyell,Eddleman,23
1958,Tanya,Bologna,54
1959,Lory,Schaf,33
1960,Gala,Eisenbarth,53
1961,Lynda,Gayoso,49
1962,Gerri,Dearruda,9
1963,Norberto,Barsotti,85
1964,Elba,Kaercher,37
1965,Arnetta,Lieurance,21
1966,Carolynn,Boorman,15
1967,Goldie,Tippens,21
1968,Chanel,Boler,26
1969,Niki,Traster,56
1970,Stepanie,Puddy,32
1971,Thanh,Traff,64
1972,Domenic,Alvarracin,74
1973,Tonita,Chamber,61
1974,Elvis,Tempe,39
1975,Jewel,Verret,81
1976,Sherril,Soldo,56
1977,Frank,Kiley,69
1978,Cliff,Wolansky,35
1979,Fernando,Kiffe,23
1980,Debrah,Murakami,29
1981,Kristyn,Spilski,33
1982,Kyoko,Guelespe,53
1983,Olimpia,Shirai,50
1984,Jose,Darveau,94
1985,Laurice,Bessette,1
1986,Rubi,Plaugher,15
1987,Johanne,Stirrup,6
1988,Abe,Mahaffy,25
1989,Mariah,Rehler,92
1990,Ellamae,Valiquette,55
1991,Kitty,Pottenger,52
1992,Faustina,Rudes,4
1993,Arthur,Umfleet,58
1994,Elizabeth,Butsch,2
1995,Arlean,Stremmel,25
1996,Penni,Nager,90
1997,Gertha,Lav,75
1998,Barbara,Ruggs,76
1999,Delsie,Liberty,29
2000,Ayako,Teske,61
2001,Lurlene,Kemery,89
2002,Vanessa,Votsmier,49
2003,Jami,Ditter,30
2004,Vivien,Rimple,78
2005,Liberty,Conney,73
2006,Anneliese,Vinegar,68
2007,Abe,Talluto,10
2008,Aline,Vanstee,41
2009,Ronni,Jurczyk,94
2010,Phyllis,Boatright,24
2011,Patricia,Zachry,2
2012,Vicente,Pardo,67
2013,Carli,Brier,92
2014,Quinton,Godsman,39
2015,Lucila,Heckman,75
2016,Wilbert,Laub,59
2017,Amanda,Corson,58
2018,Mabelle,Biava,0
2019,Kip,Mcennis,52
2020,Justin,Cezar,50
2021,Laverne,Olores,14
2022,Arnetta,Derrah,75
2023,Pearly,Mlodzianowski,50
2024,Arla,Ureste,83
2025,Racheal,Door,54
2026,Nakita,Ingleton,54
2027,Matthew,Sievertsen,93
2028,Ginette,Raddle,90
2029,Mayme,Capelli,91
2030,Alfredia,Karcich,9
2031,Charlena,Nussbaumer,95
2032,Jaleesa,Delucas,67
2033,Dorinda,Loughery,16
2034,Abe,Devoti,89
2035,Beryl,Wintjen,25
2036,Patrina,Spiegler,83
2037,Jordan,Seville,15
2038,Wendolyn,Shimo,32
2039,Lieselotte,Czach,93
2040,Dinah,Hoagberg,8
2041,Shantay,Rasmus,16
2042,Jackie,Trayler,27
2043,Sook,Griffeth,2
2044,Signe,Keglovic,88
2045,Houston,Olberding,59
2046,Andreas,Emoto,74
2047,Marlin,Tuitt,29
2048,Barton,Manoni,63
2049,Traci,Cora,83
2050,Margarett,Sopha,1
2051,Pamela,Alfrey,13
2052,Barney,Chittam,49
2053,Nydia,Pechin,6
2054,Yasuko,Suominen,49
2055,Rubye,Mellgren,35
2056,Elba,Mcleland,16
2057,Norman,Lonn,93
2058,Conchita,Menck,48
2059,Robert,Rout,17
2060,Lakeesha,Kolber,72
2061,Jenniffer,Ducatelli,51
2062,Adelia,Burnap,43
2063,Paz,Furches,49
2064,Brent,Gaboriault,58
2065,Milagro,Oller,4
2066,Rolande,Erazo,96
2067,Elidia,Osario,59
2068,Merideth,Tomlison,30
2069,Benton,Mannick,41
2070,Marvella,Figeroa,39
2071,Florence,Damon,20
2072,Gale,Maffucci,62
2073,Xavier,Servedio,47
2074,Thomasina,Lewitt,27
2075,Maya,Mostrom,22
2076,Gigi,Lansford,93
2077,Jess,Ziccardi,49
2078,Dannie,Eastman,80
2079,Catalina,Ruegg,34
2080,Dane,Ubl,56
2081,Alison,Bove,2
2082,Brady,Sattel,10
2083,Hayley,Grauel,10
2084,Jaimie,Shalam,45
2085,Kathleen,Guilford,14
2086,Ezekiel,Alderton,27
2087,Belen,Rechichi,5
2088,Kaitlin,Deeks,29
2089,Taneka,Brumett,94
2090,Irene,Dagata,78
2091,Elsy,Saras,89
2092,Tawna,Thornbrugh,42
2093,Drew,Marander,83
2094,Buck,Wombles,15
2095,Sarita,Artola,18
2096,Andres,Prinzing,89
2097,Melba,Sincebaugh,75
2098,Armando,Bult,18
2099,Kermit,Machain,89
2100,Nyla,Dargatz,66
2101,Chris,Wischman,15
2102,Florrie,Buttrey,3
2103,Lesha,Mcnamara,46
2104,Niesha,Bauernfeind,44
2105,Jermaine,Wiens,75
2106,Taunya,Novielli,17
2107,Bridgett,Stipp,40
2108,Anthony,Raub,37
2109,Alta,Develbiss,66
2110,Nancee,Hilse,34
2111,Lakiesha,List,35
2112,Clarence,Wand,0
2113,Adan,Lashmet,90
2114,Charley,Kohnke,12
2115,Jeff,Vuncannon,77
2116,Eugene,Mosler,15
2117,Jean,Mihm,89
2118,Nelle,Mosier,34
2119,Edmund,Broe,24
2120,Renae,Fonceca,90
2121,Harold,Stoa,19
2122,Buck,Crosbie,52
2123,Betsey,Espenschied,1
2124,Pearly,Tolen,14
2125,Eliana,Waycott,38
2126,Elfreda,Moranville,78
2127,Luanna,Radish,60
2128,Kenyatta,Fare,79
2129,Jodi,Shira,90
2130,Alesha,Totino,83
2131,Pricilla,Devault,20
2132,Zofia,Sarzynski,61
2133,Tracie,Garvin,75
2134,Dominique,Delmuro,35
2135,Caryn,Passalacqua,70
2136,Pearline,Jongsma,66
2137,Velma,Zani,49
2138,Joleen,Costine,57
2139,Ester,Storck,58
2140,Ira,Ortmeyer,37
2141,Malika,Biasotti,36
2142,Cleo,Zaman,67
2143,Trena,Farrens,17
2144,Reena,Gonterman,30
2145,Almeda,Grinde,51
2146,Donita,Hannum,59
2147,Bethanie,Pitsenbarger,38
2148,Diann,Benasher,91
2149,Georgiana,Freestone,4
2150,Maricela,Pierro,91
2151,Allyn,Loukanis,65
2152,Hong,Mulrain,14
2153,Ying,Weldin,68
2154,Alix,Sheladia,15
2155,Kathrin,Coplen,65
2156,Creola,Jaross,83
2157,Arletha,Battistone,49
2158,Yadira,Fullmer,96
2159,Yolande,Hazen,0
2160,Joanie,Skowron,68
2161,Mariann,Foxworth,58
2162,Doris,Rinks,80
2163,Marlin,Nicols,72
2164,Harold,Elbahtity,41
2165,Terrell,Benny,88
2166,Dee,Ridgway,88
2167,Earnest,Chanady,87
2168,Darin,Mccaskey,64
2169,Jasper,Balaban,22
2170,Mitch,Highers,24
2171,Carmelo,Lucero,12
2172,Zina,Henig,51
2173,Linh,Dowhower,42
2174,Shasta,Mackle,78
2175,Brenda,Petricka,79
2176,Beaulah,Bhatt,24
2177,Barbara,Rushford,63
2178,Cari,Cressell,67
2179,Ryan,Isaksen,72
2180,Trish,Singley,70
2181,Lilian,Wasowski,24
2182,Kam,Dowds,71
2183,Elmo,Tubman,67
2184,Hans,Nikolas,50
2185,Johnny,Huerta,60
2186,Belkis,Brees,88
2187,Sharron,Gracie,96
2188,Yee,Molon,62
2189,Machelle,Ahern,35
2190,Joan,Corsaut,96
2191,Rochelle,Netherton,41
2192,Nikita,Faidley,59
2193,Latia,Mulcahy,45
2194,Awilda,Schupbach,15
2195,Leonila,Portalatin,12
2196,Carmelia,Ouimet,77
2197,Aurora,Reczek,31
2198,Seymour,Bonfield,48
2199,Ossie,Mckines,33
2200,Malia,Studeny,23
2201,Han,Smallmon,73
2202,Nereida,Mcbryar,0
2203,Bettyann,Regel,14
2204,Alan,Lumas,48
2205,Jenise,Sagan,54
2206,Ross,Inga,90
2207,Kelvin,Krebs,34
2208,Linwood,Hasbni,44
2209,Mark,Weisel,54
2210,Tonita,Wykle,68
2211,Dorinda,Uran,75
2212,Dayna,Pontbriand,96
2213,Jarrett,Stalberger,13
2214,Cameron,Azzarito,93
2215,Margery,Beilfuss,19
2216,Shandi,Hipkins,31
2217,Traci,Vannoy,16
2218,Jena,Brustkern,38
2219,Tabetha,Scheiblich,45
2220,Elvis,Bertin,61
2221,Johnson,Chuppa,75
2222,Joel,Rosbough,62
2223,Noe,Derosia,6
2224,Lois,Heikes,57
2225,Raymonde,Heimbuch,44
2226,Jacquetta,Wackenhut,31
2227,Dorine,Seip,55
2228,Deloise,Ziff,5
2229,Kyle,Sholders,80
2230,Hans,Geoffrion,91
2231,Kenisha,Caposole,78
2232,Kirby,Orduna,87
2233,Clemente,Cornacchio,30
2234,Lidia,Brudner,17
2235,Doris,Griffan,54
2236,Loriann,Oregan,73
2237,Twila,Kreitlow,84
2238,Cayla,Aul,26
2239,Ardith,Dinola,16
2240,Myriam,Vanderwilt,93
2241,Rupert,Grumbach,89
2242,Chance,Birr,24
2243,Robin,Eichel,72
2244,Letha,Doiley,76
2245,Albertha,Peach,69
2246,Hildegard,Wintersteen,64
2247,Kenny,Veney,15
2248,Aurore,Ivens,84
2249,Azzie,Hackmeyer,10
2250,Kira,Kieff,43
2251,Neal,Koonz,25
2252,Gregorio,Romo,76
2253,Elly,Breidel,27
2254,Ernesto,Schult,40
2255,Agustin,Harpel,24
2256,Avery,Bystron,35
2257,Lilli,Parquette,25
2258,Kristal,Cusanelli,99
2259,Renita,Retzer,92
2260,Antwan,Bessix,71
2261,Cecil,Farrant,79
2262,Emmanuel,Stetson,75
2263,Kirk,Oberley,92
2264,Tonia,Bove,86
2265,Hayley,Decambra,13
2266,Perry,Benavides,5
2267,Louis,Abramovitz,23
2268,Paulita,Villeda,78
2269,Claude,Crotts,28
2270,Dusti,Mccrimmon,1
2271,Sebrina,Dillabough,3
2272,Leesa,Chesick,52
2273,Lupe,Przybyl,51
2274,Kasey,Manly,47
2275,Jeanelle,Nimocks,57
2276,Hulda,Cather,98
2277,Shella,Arnaldo,67
2278,Sophie,Killam,6
2279,Kandy,Hesketh,33
2280,Alejandro,Bucholtz,66
2281,Kaleigh,Eggenberger,7
2282,Tempie,Bourdages,87
2283,Selena,Sherrell,5
2284,Maile,Celmer,34
2285,Laronda,Breeding,44
2286,Piedad,Gaylor,29
2287,Daniella,Scantlin,4
2288,Emmanuel,Hollemon,55
2289,Garry,Weeth,76
2290,Virgil,Biesenthal,76
2291,Colton,Mcmeel,59
2292,Sharron,Albrittain,30
2293,Ivan,Lidder,54
2294,Nancy,Malvaez,33
2295,Trevor,Donnellon,87
2296,Fred,Goldhahn,35
2297,Marcela,Racanelli,7
2298,Andrew,Shadden,33
2299,Maranda,Crays,85
2300,Kristel,Matelich,14
2301,Bradley,Stritzinger,74
2302,Elton,Jernigan,56
2303,Patsy,Petersen,9
2304,Cathy,Grothen,79
2305,Pearle,Lanfranco,23
2306,Nell,Gruesbeck,16
2307,Merle,Ahr,61
2308,James,Gonser,35
2309,Mitchel,Casassa,77
2310,Edris,Detaeye,82
2311,Joanie,Tanimoto,95
2312,Ivelisse,Mildred,68
2313,Lorie,Oatis,80
2314,Faye,Mcgathy,64
2315,Drew,Krom,36
2316,Elene,Finni,31
2317,Brady,Trueman,83
2318,Milan,Spoerer,56
2319,Krysten,Pepe,52
2320,Humberto,Melbert,29
2321,Ria,Kratky,46
2322,Eleanora,Pezzuto,47
2323,Sharita,Grandberry,89
2324,Latesha,Burba,70
2325,Gussie,Guiliani,42
2326,Walker,Chilinskas,85
2327,Winnie,Huskin,85
2328,Joseph,Clausel,30
2329,Youlanda,Rufenacht,3
2330,Hyo,Taglauer,91
2331,Ching,Daquip,5
2332,Kimberlee,Lockaby,10
2333,Coleen,Yarmitsky,79
2334,Tammy,Jacquay,94
2335,Jamila,Marberry,79
2336,Carmela,Gaughran,48
2337,Cassaundra,Malatesta,52
2338,Melonie,Holtorf,17
2339,Jenelle,Gearheart,31
2340,Cheri,Feirer,92
2341,Jeffry,Kersey,46
2342,Wilbert,Havermale,92
2343,Marleen,Stanert,82
2344,Florencio,Schardein,17
2345,Arron,Blinka,99
2346,Terrell,Bargeron,60
2347,Kraig,Stohl,44
2348,Laurinda,Ealey,32
2349,Ian,Labeots,79
2350,Stephen,Binz,20
2351,Ria,Applebaum,70
2352,Shonta,Klammer,97
2353,Kacie,Kager,18
2354,Siobhan,Kroschel,46
2355,May,Sheil,76
2356,Giselle,Milnor,32
2357,Connie,Lierle,27
2358,Neely,Netolicky,41
2359,Kamilah,Teal,20
2360,Cassey,Mckay,88
2361,Carla,Rowold,77
2362,Maisha,Lovallo,76
2363,Judy,Dalal,61
2364,Alethea,Jiau,60
2365,Janise,Noto,37
2366,Willena,Tartamella,43
2367,Lenora,Axt,88
2368,Julie,Pilkington,55
2369,Travis,Bidle,38
2370,Elnora,Helfenstein,57
2371,Randall,Golonka,85
2372,Enoch,Riche,72
2373,Modesta,Balson,27
2374,Abram,Tardiff,40
2375,Nakesha,Clesen,8
2376,Melanie,Fingleton,99
2377,Angeles,Lapinta,0
2378,Rae,Mccarney,54
2379,Abram,Obstfeld,6
2380,Debbi,Pedlow,46
2381,Hershel,Crask,81
2382,Andy,Durie,9
2383,Paz,Byker,90
2384,Mathew,Ferren,84
2385,Cheryll,Mantell,15
2386,Kai,Russett,53
2387,Jospeh,Esper,78
2388,Imogene,Driggers,88
2389,Linda,Acorda,76
2390,Eura,Flieller,9
2391,Marylee,Komorowski,36
2392,Rufina,Mottern,69
2393,Louise,Osmundson,91
2394,Yuko,Turley,16
2395,Berenice,Heinemeyer,21
2396,Chet,Millar,1
2397,Inocencia,Lilly,88
2398,Lara,Rockefeller,41
2399,Mica,Yarish,94
2400,Tommy,Kisker,24
2401,Fredia,Kaman,83
2402,Rubi,Abramowitz,81
2403,Kam,Gragg,93
2404,Joella,Tamburri,10
2405,Madie,Kolm,35
2406,Marcela,Fydenkevez,85
2407,Melania,Hulan,39
2408,Particia,Tricoche,76
2409,Dannie,Buff,72
2410,Valentina,Capri,63
2411,Petra,Oury,20
2412,Melvin,Opie,47
2413,Floy,Fabian,38
2414,Jacinta,Pead,25
2415,Beatrice,Vogland,64
2416,Renate,Urbieta,27
2417,Arletta,Bartosik,67
2418,Benton,Elvis,4
2419,Shaun,Mclean,53
2420,Ashley,Milleson,88
2421,Bert,Loewen,20
2422,Erna,Pinkston,21
2423,Tatiana,Vititow,81
2424,Stefania,Franpton,3
2425,Junko,Elguezabal,73
2426,Cassie,Oswald,96
2427,Carlita,Iwashita,19
2428,Jerry,Teehan,8
2429,Victoria,Paglinawan,40
2430,Charlesetta,Siebeneck,7
2431,Trisha,Eilders,66
2432,Keira,Garverick,14
2433,Anton,Sarinana,24
2434,Jarod,Sweeton,97
2435,Joshua,Cosimini,75
2436,Marilee,Misuraca,0
2437,Fairy,Poths,92
2438,Lesley,Viguerie,17
2439,Miles,Nollet,64
2440,Candelaria,Goding,2
2441,Ruben,Roan,11
2442,Otha,Vilkama,4
2443,Hanna,Wittel,94
2444,Lona,Bodden,88
2445,Nidia,Plocek,55
2446,Deann,Wohlford,70
2447,Gala,Geml,5
2448,Isaura,Solow,11
2449,Charlena,Hardan,31
2450,Kasey,Shellhamer,67
2451,Kenneth,Vantreese,44
2452,Dayle,Moffett,12
2453,Sherley,Rahaim,24
2454,Natalya,Etoll,63
2455,Arlena,Ranalli,62
2456,Andra,Splitt,23
2457,Marco,Kleinsasser,66
2458,Trevor,Saylee,1
2459,Walker,Hotalen,91
2460,Adrian,Mcneely,56
2461,Noe,Tabet,16
2462,Elana,Bisono,15
2463,Jerald,Lascurain,9
2464,Jarod,Gunnett,25
2465,Joseph,Muphy,5
2466,Jarrod,Goon,11
2467,Katelyn,Brossman,52
2468,Beaulah,Stinner,34
2469,Abigail,Maske,14
2470,Jeanna,Dumond,20
2471,Darren,Starcic,13
2472,Merle,Yant,39
2473,Julietta,Scherschligt,64
2474,Joya,Mesquita,34
2475,Chae,Daugaard,10
2476,Jane,Kol,15
2477,Vicki,Lyalls,6
2478,Rory,Lenger,47
2479,Angelique,Nied,1
2480,Royal,Espert,51
2481,Ahmed,Ahrenstorff,25
2482,Susie,Delancy,50
2483,Brynn,Schlachter,64
2484,May,Wanser,55
2485,Jonna,Antoniewicz,51
2486,Coletta,Veillon,65
2487,Dinorah,Mcglinchey,9
2488,Yessenia,Knoch,70
2489,Carolee,Howorth,33
2490,May,Mysliwiec,34
2491,Harriet,Orlikowski,52
2492,Cassey,Kidane,59
2493,Bernard,Eisel,99
2494,Lucilla,Friend,68
2495,Kimbra,Fraction,59
2496,Kizzie,Goldstone,49
2497,Vickey,Stipes,70
2498,Gretta,Matchen,68
2499,Jami,Angold,53
2500,Lea,Rolins,79
2501,Cindy,Kelemen,16
2502,Estefana,Flannagan,28
2503,Alvin,Georges,56
2504,Tiesha,Bosak,67
2505,Mee,Nickolas,27
2506,Jaime,Konieczka,17
2507,Brittni,Moncur,7
2508,Shantell,Placzek,77
2509,Margorie,Aitken,9
2510,Seth,Quilici,43
2511,Aracelis,Lonergan,50
2512,Criselda,Janovsek,85
2513,Kristina,Deleonardo,0
2514,Estella,Kuczkowski,1
2515,Tommye,Bagnall,76
2516,Amada,Pincock,92
2517,Jacelyn,Ackmann,54
2518,Ha,Kakudji,14
2519,Noemi,Ghramm,75
2520,Hyman,Pacini,28
2521,Cyndy,Cynova,60
2522,Carlos,Stremi,56
2523,Clark,Koelle,21
2524,Jaye,Tewa,26
2525,Chris,Servantes,12
2526,Ariel,Tsasie,66
2527,Adina,Metil,31
2528,Christia,Jakiela,71
2529,Syble,Pery,9
2530,Graig,Klugh,10
2531,Booker,Caleb,54
2532,Noelia,Brave,29
2533,Jadwiga,Seaburg,17
2534,Damion,Stick,22
2535,Nevada,Wooding,11
2536,Elodia,Daubenspeck,63
2537,Albert,Otuafi,41
2538,Beth,Heinen,6
2539,Wendell,Athalone,76
2540,Stormy,Donilon,17
2541,Julia,Shasky,0
2542,Britni,Ghazi,75
2543,Nicki,Juliano,70
2544,Shan,Noorani,11
2545,Karrie,Sedman,74
2546,Benita,Kaywood,44
2547,Lyle,Mina,48
2548,Jolanda,Grantier,80
2549,Mira,Alcocer,74
2550,Justin,Roaf,7
2551,Krysta,Liter,56
2552,Zandra,Rattee,4
2553,Deeanna,Milliren,65
2554,Gilberto,Martinek,76
2555,Tommie,Connie,1
2556,Esteban,Midgley,58
2557,Frances,Tenerowicz,58
2558,Felipe,Farve,63
2559,Mitch,Allerton,46
2560,Dallas,Ianni,31
2561,Alane,Dreger,68
2562,Margery,Ganley,11
2563,Laurine,Labarba,7
2564,Monica,Stoffels,84
2565,Roman,Eck,4
2566,Nieves,Locatelli,17
2567,Rex,Hempel,40
2568,Christie,Celestino,86
2569,Kassandra,Dealmeida,25
2570,Traci,Friesz,71
2571,Linwood,Animashaun,18
2572,Gabriella,Golonka,32
2573,Barabara,Forcum,86
2574,Tanesha,Rodrigez,11
2575,Kerstin,Nabavian,2
2576,Ossie,Levitz,2
2577,Lori,Willis,48
2578,Enriqueta,Hurd,3
2579,Tera,Spizzirri,9
2580,Sanford,Carsey,10
2581,Silva,Mogush,18
2582,Giovanni,Bruyn,84
2583,Mattie,Kinton,91
2584,Ngan,Nighswander,23
2585,Evia,Tanguma,63
2586,Eric,Okuna,51
2587,Setsuko,Ritter,68
2588,Delmy,Gradert,33
2589,Desmond,Ferouz,60
2590,Charles,Isenhart,49
2591,Denisse,Eadie,15
2592,Pearle,Aste,14
2593,Tina,Chavarria,51
2594,Coral,Blady,5
2595,Brigida,Suriel,32
2596,Donn,Yandell,53
2597,Irmgard,Molleker,18
2598,Lili,Zagacki,39
2599,Jarrett,Newville,26
2600,Shelby,Bucklew,83
2601,Devon,Laughinghouse,3
2602,Janina,Kromka,39
2603,Bea,Manzone,85
2604,Katherina,Harb,50
2605,Adele,Noth,66
2606,Marcelino,Buden,47
2607,Adolfo,Yohn,30
2608,Aubrey,Rocker,81
2609,Esther,Olmo,26
2610,Princess,Gerstenberger,39
2611,Sonny,Berti,3
2612,Miguelina,Walderon,57
2613,Alfredo,Perdomo,38
2614,Travis,Coats,42
2615,Mike,Trauth,24
2616,Minh,Matanane,34
2617,Nita,Schweiker,52
2618,Rogelio,Sprout,13
2619,Lamont,Clum,75
2620,Delcie,Buerk,82
2621,Carmelia,Gattuso,23
2622,Jona,Mooberry,30
2623,Josephine,Gehrki,69
2624,Billy,Milch,43
2625,Becky,Bertagna,81
2626,Spring,Helliwell,84
2627,Letty,Moncion,8
2628,Tien,Bacchus,52
2629,Simon,Bisby,22
2630,Taylor,Cepero,78
2631,Sam,Schuchmann,56
2632,Leonie,Seltz,84
2633,Corinne,Detty,28
2634,Trudi,Deuschel,24
2635,Marion,Murgia,19
2636,Bessie,Priefert,77
2637,Ezra,Ohmit,78
2638,Temple,Ogbonnaya,50
2639,Ona,Deford,28
2640,Narcisa,Meckel,53
2641,Barton,Manson,17
2642,Thomas,Fageraes,80
2643,Shizuko,Lepre,26
2644,Walker,Percival,16
2645,Leda,Musinski,39
2646,Shanon,Fay,40
2647,Fredric,Sandven,36
2648,Jesse,Meier,49
2649,Zoraida,Truver,14
2650,Armando,Sirkoch,59
2651,Leslie,Kresal,63
2652,Pearlene,Stitzel,66
2653,Ayesha,Rabito,35
2654,Hortensia,Dibbles,19
2655,King,Goth,96
2656,Maisie,Groby,2
2657,Bruna,Thoren,92
2658,Sol,Harshbarger,81
2659,Clark,Nederostek,96
2660,Michael,Ubl,35
2661,Mei,Searson,68
2662,Meghann,Hodsdon,20
2663,Lamonica,Segundo,76
2664,Norman,Ruhling,55
2665,Ara,Vreeland,55
2666,Cierra,Vaneps,24
2667,Kyla,Hearl,56
2668,Burl,Wale,93
2669,Melinda,Pietropaolo,10
2670,Sadie,Mcclaine,22
2671,Moriah,Hindson,80
2672,Zachary,Quaker,42
2673,Kenny,Srivastava,94
2674,Rachell,Bodenheimer,54
2675,Dreama,Heiting,12
2676,Heath,Shick,42
2677,Dusti,Aderhold,70
2678,Ngan,Chandier,53
2679,Ronald,Magda,85
2680,Phil,Zollicoffer,70
2681,Blanca,Presume,22
2682,Laura,Artz,36
2683,Pearly,Behizadeh,22
2684,Carmella,Ortega,7
2685,Evalyn,Rosencrantz,29
2686,Alayna,Stice,56
2687,Roseanne,Fogo,87
2688,Micheal,Mantini,57
2689,Kit,Wulfing,24
2690,Edmundo,Cwiek,17
2691,Lewis,Rivet,85
2692,Devin,Pacilio,37
2693,Filiberto,Prevett,35
2694,Porter,Mosinski,75
2695,Damon,Cabotaje,34
2696,Marcie,Hoose,39
2697,Dionne,Scanlon,69
2698,Ema,Walleck,70
2699,Sanjuana,Hurles,15
2700,Maryetta,Armada,4
2701,Carey,Kruse,86
2702,Aracely,Manweiler,91
2703,Deloris,Bessick,9
2704,Tien,Pfisterer,14
2705,Daphine,Banwell,67
2706,Cara,Korol,43
2707,Denice,Temkin,57
2708,Shawnta,Appeling,41
2709,Kam,Felicano,80
2710,Chanel,Houey,25
2711,Debi,Overholtzer,68
2712,Eura,Neelon,13
2713,Ta,Catanzaro,56
2714,Jeana,Hjalmarson,33
2715,Estella,Geisinger,9
2716,Laurel,Bitting,90
2717,Alva,Plum,94
2718,Nisha,Imparato,13
2719,Julius,Evetts,46
2720,Joey,Mccaffree,27
2721,Brock,Blackbum,66
2722,Shanita,Pizarro,2
2723,Jona,Tombrello,40
2724,Laree,Dinsmoor,32
2725,Sherrill,Search,48
2726,Devin,Maeweather,70
2727,Felecia,Veloz,20
2728,Tameika,Buckey,70
2729,Evelina,Lammert,24
2730,Laurinda,Slaybaugh,36
2731,Merry,Jucean,57
2732,Emilie,Garst,31
2733,Mica,Kingshott,62
2734,Asia,Blumenstock,17
2735,Katie,Lafond,47
2736,Mackenzie,Stojanovic,62
2737,Martin,Dorchy,72
2738,Porter,Cappucci,64
2739,Azalee,Dembitzer,96
2740,Vannesa,Loffier,20
2741,Renee,Truman,6
2742,Angle,Stirk,79
2743,Pinkie,Matas,48
2744,Ciera,Manzione,8
2745,Bart,Dunomes,84
2746,Alita,Hochschild,62
2747,Desiree,Pinell,63
2748,Manie,Tijing,59
2749,Marisha,Tumminello,30
2750,Tonette,Demelis,10
2751,Glinda,Rafel,92
2752,Janee,Fieldhouse,17
2753,Brigette,Keenum,63
2754,Michelle,Stare,29
2755,Carylon,Kratky,67
2756,Margurite,Payan,88
2757,Robbyn,Bartolotta,81
2758,Gary,Prudente,83
2759,Leslie,Chinn,1
2760,June,Hoerter,94
2761,Katherina,Sisti,35
2762,Hilma,Shaggy,83
2763,Cherilyn,Oras,96
2764,Michaela,Turley,94
2765,Yon,Mallozzi,84
2766,Genevieve,Kufner,41
2767,Theresa,Ajello,23
2768,Jacquetta,Carbine,16
2769,Elvira,Andes,0
2770,Blake,Stambough,12
2771,Chastity,Narayanan,4
2772,Minna,Crissman,2
2773,Trinidad,Rodney,66
2774,Shantel,Kordsmeier,1
2775,Tomi,Brookskennedy,13
2776,Shona,Gravitt,16
2777,Yesenia,Dibari,67
2778,Lucile,Mangieri,39
2779,Neal,Blanc,69
2780,Corine,Borowicz,79
2781,Santana,Belieu,80
2782,Senaida,Lidey,28
2783,Tangela,Frees,36
2784,Sam,Holbein,73
2785,Patria,Biddie,53
2786,David,Kriser,2
2787,Althea,Iles,67
2788,Shasta,Brezina,62
2789,Johnie,Malton,7
2790,Maryln,Wollmuth,10
2791,Frieda,Risius,65
2792,Stacia,Amara,41
2793,Darcey,Borelli,59
2794,Shayla,Whitehurst,4
2795,Rocio,Clokey,82
2796,Trina,Stash,48
2797,Sheryl,Lagunas,59
2798,Mechelle,Choice,67
2799,Candi,Wondra,95
2800,Concetta,Hasselman,96
2801,Danna,Duclo,32
2802,Dusty,Kuhns,65
2803,Avery,Sturiale,5
2804,Caitlyn,Afanador,38
2805,Jenee,Copstead,45
2806,Marcel,Battig,94
2807,Rosaria,Lesniak,70
2808,Lory,Schnarrs,48
2809,Kerstin,Paglia,59
2810,Yaeko,Rohowetz,3
2811,Jonathon,Ardinger,71
2812,Mao,Nitzschke,71
2813,Nikita,Lopardo,67
2814,Christy,Stowe,98
2815,Jarred,Richart,48
2816,Darby,Dimuccio,98
2817,Davis,Lais,92
2818,Alanna,Hazard,85
2819,Eda,Molsan,45
2820,Shannon,Rivette,81
2821,Arnulfo,Boge,11
2822,Alexis,Okino,97
2823,Mendy,Seyfert,53
2824,Oralee,Toren,51
2825,Dyan,Neeley,65
2826,Nicky,Clover,4
2827,Yulanda,Fram,43
2828,Lynn,Ryneer,26
2829,Bruna,Katcher,64
2830,Sherise,Gusa,3
2831,Edwina,Tabron,78
2832,Sheryll,Brannock,77
